user_id,label,screen_name,followers,following,name,location,url,description,protected,listed_count,favourites_count,statuses_count,created_at,default_profile,default_profile_image
704640733530222596,human,AusumTrader,389,888,AusumTrader,EMEA,,Analyst.,False,53,4516,4353,2016-03-01 12:13:37,True,False
4829624416,human,FFOEFF,668,178,🍽,Hyrule,,🌵🎪😖👉👈,False,51,59743,69775,2016-01-20 13:02:25,True,False
2318354350,human,CobraiZi95,703,597,🙂,Astroworld ,https://t.co/YtabaZL6EU,"♊❤@Booba @TrvisXX @asvpxrocky @kekraland           🇲🇦🇪🇸
      AWGE🦋*!!",False,36,47536,77343,2014-02-01 16:23:53,True,False
707060507480461312,human,nathanielrip,339,243,nathaniel,,,,False,0,3397,444,2016-03-08 04:28:56,False,False
3883907000,bot,scott_stalker2,2623,2342,Scott Stalker,,,"Army Combat vet, https://t.co/jhqKrIbAAu #AmericaFirst #BlueLivesMatter #SupportOurTroops #Purple Heart recipient",False,213,94743,145006,2015-10-13 19:46:29,True,False
867384083252379648,bot,IoTimelab,2522,321,IoTbyTimelab,"Aix-en-Provence, France",https://t.co/hRDzbkjiG6,"A bot who Retweets tweets with keywords ""IoT"", ""Docker"", Apache Cassandra"", ""Kubernetes"" and ""timelabHQ""",False,164,782,249483,2017-05-24 14:17:35,True,False
103992679,human,riiba7,1490,800,riba,"São José dos Campos, Brasil",https://t.co/y85ZbJwZJu,insta riiba7,False,3,8434,112413,2010-01-11 22:48:22,False,False
314676814,bot,kirchbabe,10525,10239,🇺🇸momkapp🇺🇸,United States,,"Pres Trump is the BEST Pres of my 67 yrs. 🇺🇸 DS cabal is going DOWN. God bless America. 


#PresidentTrump2020
#MAGA 
#SethRich 
#ILoveMyMaggieDoggo",False,50,14145,256319,2011-06-10 16:46:42,False,False
3256989144,bot,you_leahs,15,0,Travis,south carolina u.s.a!,http://t.co/HAOne3zEPg,Network Marketing Specialist - Copy My  6 Figure Blueprint I Used To Build My Home Business Online. Click The  Below,False,12,2358,2619,2015-06-26 21:00:21,True,False
128433189,human,Maf_FOGMG,949,605,Trenchcoat Maf,"Syracuse, NY",https://t.co/oIds0TsnAV,"Allergic to petty niggas & broke bitches. For features & booking 
hit IG @I_Am_Puzzle 
Follow me on IG @maf_fogmg",False,9,3411,23211,2010-04-01 03:14:33,False,False
746205482705051650,human,asapmirandaaa,725,444,Mirandaaa🎃,Uptown,,#COZYGIRLZZ 07/03🐍⭐️,False,2,4789,4278,2016-06-24 04:57:05,True,False
483528697,human,p9cker_girl,2021,1671,packergirl,When the Time is Right,https://t.co/t49QbU46kf,Content includes In-Depth Live Reactions on a diverse selection of the latest Anime & Manga. Not Sponsored/Partnered (DM if interested) Featured on @NFLFantasy,False,101,738,220243,2012-02-05 03:46:28,False,False
828932299567878145,bot,2xXTFFWkRx7ni9V,0,173,Shirlene,Cincinnati,,Thanks to science Trading stocks investing.,False,0,29,521,2017-02-07 11:43:55,True,False
3560429412,bot,miller772,2,0,miller772,"Fort Wayne, IA",https://t.co/uWfv6WEBdz,_i have prolonged my letter since i had no time to shorten it. b. pascal,False,1,113,661,2015-09-14 13:09:25,True,False
986904576,human,MalarneyJohn,123,485,JPM 👻,"New York, NY",,You should tweet that,True,3,10544,208,2012-12-03 16:04:30,True,False
2455407324,human,Seeking_Bargain,141,385,Ashish Pandey,Bengaluru,,"Learning about investing, interested in ML, Python",False,17,3740,7297,2014-04-20 18:59:10,True,False
82095703,human,cbtadvisors,4094,1544,Steven Dickman,"Cambridge, MA, USA",http://t.co/NB4duplVF4,"Founder-CEO of CBT Advisors, a life sciences consultancy. Blogger. Former venture capitalist with TVM Capital, former reporter with Nature, The Economist.",False,218,6613,10865,2009-10-13 13:36:28,True,False
3867945679,human,arnabch01,19319,16360,Arnab,,,"Friend of the world #quant📈 #finance #STEM #AI #IIT #NYU top 100 influencer #IoT #robotics 🧘‍♂️ 🏊‍♀️⚽️🏋️swing waltz flamenco Akido 🎨✍️🎤🎥🎶
Instagram arnabch01💐🙏",False,1730,14725,919,2015-10-12 09:01:29,False,False
4331622095,human,GekkoTradingCo,221,862,Gekko Trading Co.,California,,Stock Market Trader,False,10,1933,19,2015-11-30 18:39:12,True,False
315977587,human,davidnelsoncfa,5028,865,David Nelson,"Greenwich,CT",http://t.co/72KOW3NhH2,"David Nelson, CFA, CMT - Chief Strategist, Belpointe Asset Mgmt. Frequent Guest - CNBC, Fox News, Fox Business, i24 News, Political & Financial News Contributor",False,75,4901,7451,2011-06-12 19:07:09,False,False
2979206151,human,ejohansson02,223,1029,EJJ,,,,False,8,23659,6891,2015-01-15 02:09:54,True,False
408268854,human,KoltovskoyYakov,3653,4212,Yakov Koltovskoy,Israel.Ashdod,https://t.co/0JkosaJFwK,05.03.1959,False,201,29,1106362,2011-11-09 06:16:29,False,False
24542457,human,DriftingCloud,946,2126,Driftingcloud,"Bangkok, Thailand",,"Mkt, Fin, #Freelance Photographer, iphone, ipod, music, liverpool, NFL, Cowboys, Nikon, Portrait, #SET ig : driftingcloud",False,27,820,39079,2009-03-15 16:07:36,False,False
2927467161,human,IGOSODAMNHAM,6207,21,https://www.twitch.tv/IPUSHBUTTONSFORMONEY,Earth,,Half Trader Half Chef. People block me b/c they are usually scammers. https://t.co/B4MzZUNzOI,False,126,8940,16564,2014-12-17 19:00:22,False,False
282191218,human,TomFitzIV,588,641,Thomas Fitzpatrick,"Boston, MA",https://t.co/UDr2Ip0BgD,#EnrolledAgent - Fmr @CollegiateDECA VP - @UMassD & @BGSU Alumnus #Accountant #Taxes #Finance,False,22,5591,15516,2011-04-14 18:41:37,False,False
268314481,human,RyanPaisey,3109,4786,Ryan Paisey 🏴‍☠️,"Islington, mostly.",,"Geek, Atheist, Realist, Pirate. “A Bastard” According To Jeremy Clarkson. Can Be Found Talking Markets And Geopolitics Over At @PriapusIQ",False,94,21309,79373,2011-03-18 14:37:04,False,False
15324359,bot,pmedina,10857,7217,pmedina,"Paris, France",https://t.co/tygiPhvht8,Passionné de technologie. #CTO/#COO/#coachagile 15 ans d’exp #BigData #AI #IA #blockchain #IIoT #SaFE #paris #frenchtech #influenceur,False,548,7183,73873,2008-07-05 08:56:50,False,False
250306137,human,StevenWoahdick,567,436,CIG SOMMELIER,The Doghouse,,,False,11,46873,37866,2011-02-10 20:52:26,True,False
864559591039930369,human,cryptosaltbae,8158,73,Crypto SaltBae,Türkiye,,Crypto Esnafı / Parody Account,False,181,20121,138,2017-05-16 19:14:04,False,False
4363008376,human,TopKnotchTrades,2612,4990,TKTrades,United States,,I watch the VIX daily and short accordingly. $UVXY $SVXY $TVIX. Long Term $PRED investor.  Bitcoin Holder.,False,46,7085,1741,2015-12-03 16:19:24,False,False
2377362360,human,TheAlgoholic,10967,383,MLBModel,,https://t.co/pHrlQl8EEd,CEO of @EliteFantasyHQ @FantasyGuruSite & @elitewins • Data Analytics • +EV Gambler • #EliteMafia,False,261,22840,25066,2014-03-07 16:41:59,True,False
461930583,human,HerschelRothman,4429,525,"Robin Capital, Inc.","Sundbyberg, Sverige",,Long only Investor • Dividend CAGR +20% over time • Hooked on everything related to the 80s,False,57,69369,38153,2012-01-12 10:59:29,False,False
358095633,human,Blackdogptf,112,266,Black Dog,,,Le follie sono le uniche cose che non si rimpiangono mai .,False,11,45,2324,2011-08-19 11:11:32,False,False
128478714,bot,mahernandez02,3,0,mario hernandez,,,,False,0,73,123,2010-04-01 07:05:02,True,True
1068452287,human,CranstonCapital,189,645,J🎃hn Cranst🎃n,"Boston, MA",https://t.co/KyFfEh1w19,Financial Planning. Asset Management. Tweets not financial advice.,False,23,3241,10479,2013-01-07 14:30:22,True,False
821413742969843712,human,kr3sal,38,330,kresal,,,,False,1,1117,673,2017-01-17 17:47:52,True,False
2304716833,human,Mad_Robot,2530,3857,🤖Mad Robot,"Ile-de-France, France",,#FOLLOWBACK #follo4follo #follow4follow,False,2,3388,3950,2014-01-22 11:43:55,False,False
854804019688165376,bot,ijzMtlIrl3c826L,1,28,Layne,Lincoln,,Making money investing. Man and wife make one fool.,False,0,31,441,2017-04-19 21:08:54,True,False
47255034,human,blvckyuppie,718,953,Fairway 🏌️🏿‍♂️,"New Orleans,LA ✈ Portsmouth,VA",,doing the right thing since 1990. polo on me always.,False,71,10113,68398,2009-06-15 04:03:48,False,False
28550490,human,dayalamit,217,864,Amit Dayal,New York + Houston,,Qu'ils mangent de la brioche.,False,55,2159,3875,2009-04-03 12:20:53,True,False
927099818,bot,lee_galina78,3,0,галина ли,,,,False,0,105,124,2012-11-05 07:37:52,True,True
2592365634,human,_Memorious_,131,27,Memorious,United States,,Long-term Dow investor via DIA. Occasional trader. Admirer of (and believer in) Martin Armstrong’s Economic Confidence Model,False,8,2430,3205,2014-06-28 03:26:29,False,False
3355229608,human,stanitut,266,4458,Stanitut,"City of London, London",,"Buysider; An entire winter of denominations snows down from the sky, hundreds of thousands, millions, but every flake, every thousand melts in your hand.",False,21,6324,5820,2015-07-02 14:57:54,False,False
1312430796,bot,ASHOKSINGHBHAND,6,0,ASHOK SINGH BHANDARI,,,,False,0,75,109,2013-03-29 03:24:24,True,True
50302405,human,frankiryami,297,55,Frank Iryami,"Syosset, NY",https://t.co/weybuFm5Cg,I have been helping my clients build their assets for a financially confident retirement since 1995. https://t.co/VHH4KrY2XP,False,5,1064,2346,2009-06-24 13:21:03,False,False
95710470,human,snarkondeck,213,112,J.M.,"Arusha, Tanzania",https://t.co/7Ga7kGaJl8,this world is a playground,False,5,1916,5238,2009-12-09 19:10:26,False,False
848970168147619840,human,JPM63887712,352,353,JPM,,,,False,14,106954,51438,2017-04-03 18:47:16,False,False
829438066846740480,bot,w7CQESqPaho7Wmp,0,0,Cele,Las Vegas,,Trading stocks day trading. Statisticians do it with 95% confidence.,False,0,17,412,2017-02-08 21:13:40,True,False
105725995,human,rahulbajajj,1484,3290,Rahul Bajaj,Delhi,,"University of Northampton Alumni.Loves cricket, business, food.A student of life.Serial Retweeter. Stock market student,investor and trader. Travel enthusiast.",False,132,21487,15277,2010-01-17 07:52:35,False,False
43332918,human,jacquibassocpa,2151,5002,Jacquelyn M. Basso,Philly,https://t.co/wZICCQSq07,TAX. PLAN WEALTH. CPA Planner PFP Chair Wealth Creator Retirement Income Financial Literacy Speaker #KPMGAlumni Catholic Golf Wine #sav4u1st Philly🔔DC🇺🇸FL🌴,False,122,40384,17684,2009-05-29 13:52:17,False,False
180139174,human,kurrytran,18,1284,Kurry Tran,"New York, NY",,Retweets Not Endorsements,True,9,2070,1965,2010-08-18 22:51:13,True,False
827857383653249027,bot,p2xHF1J0uMGBKu0,0,0,Anna-maria,Hialeah,,The days just prior to amrriage are like a snappy introductionto a tedious book. Investing day trading.,False,0,46,700,2017-02-04 12:32:35,True,False
128390131,bot,_Weesker,119,0,Z I I K Δ,Free step,http://t.co/WEYJLCgKRp,"danço freestep 
Humilde simples e etc
 eventos(88) 96769810 ^.^",False,9,2337,8185,2010-04-01 00:23:15,False,False
3833205023,bot,rachou0383,2,5,Rachel Vernieres,,,,False,0,1129,1756,2015-10-01 11:53:30,True,False
4699917505,bot,DBranch1906,87,120,Darrin Branch,,,,False,0,1813,2417,2016-01-03 02:06:47,True,False
3842417955,bot,Mayhemtees1,6,7,David Cream,,,,False,0,2002,2807,2015-10-02 11:26:22,True,False
333779061,bot,shyrom3,39,0,D@ r3@l shyrom3,portland oregon,,,False,1,2434,3037,2011-07-12 02:24:55,True,False
139333527,bot,Rugiada0522,9,15,Rugiada,,,,False,0,1379,2176,2010-05-02 08:15:01,True,False
1067458832,bot,BlackthornStem,326,1591,Vladimir Blackthorne,"Florida, USA",,Writer and fan of all things that are cool or that have boobs,False,7,5514,8996,2013-01-07 04:49:58,True,False
281844780,human,DonnyDebonaire,1418,1960,DonnyDebonaire,"Miami, FL",https://t.co/3EqIjyTAM7,im anti social. i like being alone.,True,29,6047,13707,2011-04-14 02:39:27,False,False
493399560,bot,darchy8,111,1428,Darko Tratnjek,Republic of Slovenia,,,False,2,1354,1874,2012-02-15 19:18:24,True,False
546516766,human,Jordan__Holt,203,412,Jordan Holt,United Kingdom,,"19, Lincoln, Annie!",False,2,1331,2368,2012-04-06 04:31:29,True,False
235783693,bot,kllikeauto5566,7,4,kl,,,,False,1,1281,1862,2011-01-09 02:32:58,True,False
122675191,bot,gokerdonmez,26,96,bodyographer,Istanbul / Turkey,https://t.co/u1UXHXk3gh,,False,2,2253,3303,2010-03-13 14:07:40,True,False
777333764,bot,Marveb93,13,9,Marveb,,,,False,1,2356,3106,2012-08-24 03:43:22,True,False
393483500,bot,bris1124,22,150,sonny,,,,False,0,2399,3281,2011-10-18 16:12:34,True,False
3358558821,bot,Yaruwen,1,16,Yaruwen,,,,False,0,533,1592,2015-07-04 13:04:36,False,False
795672556951011328,bot,bbdeathofme,8,40,Robbed Queen Dani,,,,False,3,2206,3113,2016-11-07 17:01:35,True,False
718202628,bot,HallmarkNewark,12,17,Hallmark Newark,,,,False,0,984,1453,2012-07-26 14:22:20,True,False
86417384,human,crain08,103,217,David M Crain,MadTown Madison WI,http://t.co/pe4ts2GfeB,"Self made man, always looking to get ahead of the curve and stay there!",False,2,1382,2752,2009-10-30 23:13:54,False,False
2296758480,human,TxBunnyS,473,319,Seraphia,,,"Obsessed book lover & reviewer, dedicated mother, lover of nature, product reviewer, avid baker, gardener, ARC Angel, Fan of BTS, TxT, Blackpink, ATEEZ, + KPop",False,56,5457,13104,2014-01-17 20:56:23,False,False
162299910,bot,thebonetone,4,0,tony smith,,,,False,1,1566,2202,2010-07-03 07:12:42,True,False
196876465,human,PhotogenicMind,133,0,Ben Trochtenberg,"Saint Louis, Missouri",,,False,0,2581,17566,2010-09-30 03:10:19,False,False
744678510,bot,HelpSyrian,9,15,HelpSyrianS,,,help Syrian students to get better education by donating  http://t.co/RRCXmNWqzr,False,1,2045,2902,2012-08-08 07:30:45,True,False
2930614023,bot,sandrogiuffra,210,84,Sandro Giuffra Landi,"San Miguel, Peru",,traveling all around the world !!!!,False,4,2205,3452,2014-12-18 20:08:21,True,False
965544500,bot,jowee0661,14,146,Joseph,"Florida, USA",,A big fan of Nintendo and currently studying Film at Full Sail University,False,2,1988,2673,2012-11-23 05:35:50,False,False
600446125,bot,RyanK_Shimizu,312,0,🦐,,,follow my new twitter @ryankeiji,False,6,7705,8342,2012-06-05 21:41:29,True,False
514805475,bot,Kat_Static00,54,102,Kat Gonzales,"Houston, TX",,Professional Make-up artist with Tom Ford Beauty! ,False,13,2131,4545,2012-03-04 21:51:12,True,False
459827649,bot,itsmartello,131,0,JustMartell.,new twitter @itsmartell,,The idea is to die young as late as possible. Life goes on.,False,1,3392,17438,2012-01-10 03:05:03,False,False
154625910,bot,DreCo753,27,194,Andre Colin,,,Genius. Billionaire. Playboy. Philanthropist.,False,3,2262,3159,2010-06-11 19:26:00,False,False
124654882,bot,Ericatl31,27,10,Eric Hudgins,"Atlanta, GA",,,False,2,2023,2943,2010-03-20 03:48:35,False,False
346235495,human,MistahAwesome,660,395,Mistah Awesome,"Wrentham, Ma",,Seen a million faces and rocked them all,False,3,1258,1114,2011-07-31 23:23:00,True,False
384477739,bot,sarahwhitting,25,0,Sarah Whittington,,,"I travel, meet interesting people, try interesting food, learn valuable lessons and share my experiences through  words. Books soon...",False,1,2234,3125,2011-10-03 19:15:49,True,False
1193350501,human,ffaithffull,142,0,Faith,"Florida, USA",,FL ✈️ MD,False,3,6705,3243,2013-02-18 14:31:55,True,False
450899201,human,BetterMerchants,111,116,Keith Austin,"Lafayette, Indiana",http://t.co/xBUTAufTbR,Small businesses come to me to become big businesses.    And for Fresca.,False,1,1213,2631,2011-12-30 20:03:37,False,False
928931006,bot,smilejasminelee,13,0,Jasmine,Guangzhou,http://t.co/jeJAHvzW5W,他们在弱冠之际就敢用一生许下约定，也终究在而立之年被奉为经典。,False,0,2252,3064,2012-11-06 03:35:51,False,False
243259748,bot,emgie34,7,13,emgie34,"Bytom, Silesia, Poland",,why gotta be so mean?,False,0,2396,3601,2011-01-26 17:19:32,False,False
4262481460,bot,vallabhbellows,13,0,Mayank Sharma,,,,False,0,1944,2701,2015-11-24 05:15:20,True,False
544520635,bot,RackCityStudios,32,0,Rack City Studios,"Bronx, NY",http://t.co/Fh0pmrsBwK,"Music, Film & Television, Production/Editing Studio. Founded by Artist/Producer/Writer/Editor Lordikim ZEUS Allah.",False,3,2358,3503,2012-04-03 19:13:52,False,False
2352447997,human,KelseyElder,162,0,Kelsey Elder,,,Snap: kelseyelder Instagram: @kelseyelder13,False,3,5030,4130,2014-02-20 00:27:26,True,False
219416510,bot,brunismicelli,90,616,Bru,,,"Aahh, nem ligando...",False,0,2405,3993,2010-11-24 20:17:31,False,False
869232000,human,tiger_brenay,791,397,brenay 🎃,"Okmulgee, OK",,sweet asf 💀,False,4,15749,20163,2012-10-09 04:52:13,True,False
1404999145,bot,MarionDasNeves,21,143,Marion Das Neves,,,Faïsca pour les intimes!,False,1,1412,2262,2013-05-05 12:46:56,True,False
219590029,bot,deuceybaby,43,181,Deuceyy,"Roanoke, VA",,sc: deuceyy90,False,0,1990,2322,2010-11-25 08:42:30,True,False
462573501,bot,GamingbyGamers,59,0,Gaming by Gamers,New york,http://t.co/IGEdTLuuUE,,False,0,1377,2057,2012-01-13 03:09:34,False,False
172001007,bot,FarmworkerYouth,291,562,Rachel Wright,Eastern NC ,http://t.co/4D44wzSX2k,"Farmworker Advocate, DREAM Act Supporter, ESOL Teacher, Lover of Reggaeton and Salsa Dancing: Justicia, Amor, y Paz",False,19,2007,4123,2010-07-28 17:45:35,False,False
2396760228,bot,MateuszUrdzon,1,0,Mateusz Urdzoń,,,Spokojny człowiek z poczuciem humoru,False,0,882,1356,2014-03-18 20:57:00,True,False
350830769,human,Blndfayth,190,764,they will always hate,Displaced Retweeter of Boston,,"Patriots, Red Sox, Celtics, Bruins, Boston, Person",False,0,4051,5100,2011-08-08 11:20:31,False,False
467880907,bot,itsuhhlyssa,14,37,Alyssa Freedman,,,,False,2,2036,2958,2012-01-18 23:13:20,True,False
590722785,bot,fafaf199,28,0,fafa,,,,False,2,2310,2786,2012-05-26 05:54:28,True,False
341209563,bot,AmandaQuerline,17,0,Amanda Querline,,,"Jovem, estudante e assalariada. Interessada em futebol, administração e nas razões da própria existência...",False,1,2190,3027,2011-07-24 00:27:29,False,False
26152058,bot,sp3n,11,82,sp3n,,,,False,1,1596,2230,2009-03-24 02:05:26,True,False
149323438,bot,Kentanqy,81,157,Ken Tan,Road To Success,,Financial Consultant @ Prudential,True,3,2547,8253,2010-05-29 00:44:37,False,False
2430640310,bot,valmendez08,36,341,valerie Marie,,,,False,3,2817,3627,2014-04-06 15:41:37,True,False
789442298622783489,bot,MizCeeA,44,247,CherylAnn,,,,False,1,6846,3534,2016-10-21 12:24:45,True,False
28311555,human,Kenny1230,16,19,C大调_涵斌,,,,False,3,1432,2760,2009-04-02 09:55:58,True,False
515188003,bot,sarah_free,27,323,Sarah,UK ,,most proud of being a mom. overcoming some very hard times personally. I'm learning to be happy! dogs are great therapy. buddy and dexter 😚,False,5,2560,3770,2012-03-05 07:05:04,True,False
271539886,bot,Agnes_28_,70,100,Agnes,"Bydgoszcz, Poland",,"Skup się na tym co czujesz tu i teraz!
I'm a Capricorn and I do whatever the fuck I want...  ┼  
♥  Agnes, 28",False,2,1916,501,2011-03-24 18:27:00,False,False
832692751556698114,bot,BethParker44,2,25,Beth,"Los Lunas, NM",,My Smile!,False,1,1086,1694,2017-02-17 20:46:37,True,False
785324240,bot,FoolsGoldMag,7,10,FoolsGoldMagazine,,,Fools Gold Magazine - try to laugh.,False,1,2115,3000,2012-08-27 19:31:42,True,False
347444959,bot,chancrosby,15,0,chantelle crosby,Essex,,,False,0,2408,3346,2011-08-02 20:19:47,True,False
31639166,human,cbug232,19,234,kelvin weathers,,,,False,0,1956,2989,2009-04-16 04:12:58,False,False
61700432,human,peet99,13,0,Robert Peet,"Norfolk, VA",http://t.co/Ck9TeQMait,Peet loves helping others to maximiz their potential,False,0,1220,2109,2009-07-31 05:28:26,False,False
1645806714,bot,its_miss_reed,17,0,Olivia Grace,,,sometimes I dance,False,1,2451,3344,2013-08-04 18:25:26,False,False
1288040472,bot,Boycie624,17,275,Dan,,,,False,1,2174,3002,2013-03-22 07:45:55,True,False
382091473,bot,v1472581,8,6,絜心,,,,False,1,1635,2385,2011-09-29 13:39:23,True,False
2167486482,bot,xiaosi3946,0,4,Hunk Si,"Huzhou City, Zhejiang Province",http://t.co/sQCVKubMSS,on the way,False,2,1260,1812,2013-11-01 00:35:40,False,False
490081726,bot,jeetnopal,205,0,Ranjeet Cortez Nopal,muntinlupa city,,keep it up until you're​ brilliant as me,False,8,2665,5109,2012-02-12 06:13:56,False,False
239886374,bot,DJBadock,2,11,Daniel Badock,"Chesterfield, MO",,,False,0,612,977,2011-01-18 17:17:42,True,False
393245201,bot,joyce851124,5,0,Joyce zhang,,,,False,0,1168,1806,2011-10-18 07:32:51,True,False
19574329,bot,SeaJ,22,0,CJ,"Beaumont, Texas",,"I am a trailriding parrothead who loves the outdoors and activities such as trailriding,camping,canoeing,cookouts,4wheelin,the beach.",False,3,933,1353,2009-01-27 03:10:38,False,False
786960912,bot,Jason_Yan1990,1,20,颜炳捷,,,There is lie in believe,False,0,1401,2060,2012-08-28 13:03:47,True,False
757800970294218754,bot,Coder_Jianwei,13,6,Jianwei,People's Republic of China,,a coder...,False,0,1437,2033,2016-07-26 04:53:25,True,False
2442879457,bot,ramenblix,12,13,Adam Ervin,,,,False,1,1620,2288,2014-04-14 00:06:04,True,False
719213071915425792,bot,OpJackLondon,1,23,Jack London,,,,False,0,1198,1746,2016-04-10 17:18:53,True,False
2459217193,bot,Kaaaylliieeee,0,0,Kaylieeeee,,,,False,0,354,562,2014-04-23 04:53:53,True,False
588852621,bot,james81263076,2,15,爱吃土豆丝的灰太狼,,,屌丝の逆袭,False,1,1096,1453,2012-05-24 02:47:53,True,False
1411488367,bot,AnamariaVascon8,25,121,Anamaria Vasconcelos,,,,False,0,2409,3226,2013-05-07 23:07:57,True,False
78543056,human,SigitCahyadhi,80,418,Ahmad Sigit Cahyadhi,Driyorejo Gresik,,"Tak perlu menjadi pengendali udara, api, air ataupun tanah, cukup jadi pengendali Hati Sudah cukup Sakti :) || Keep Istiqomah || Mancunian Indonesia",False,1,1499,2668,2009-09-30 07:42:16,False,False
374730120,bot,elifeyilmaz1,63,167,Elife,deutschland,https://t.co/NbDTSNF8kE,"kendince,kendi halinde.",False,0,1287,1761,2011-09-16 20:48:22,True,False
104206504,bot,Eyelashestudio,16,0,EyelashesEstudio,venezuela,,"Somos un estudio de belleza,estética integral, elegancia y tendencia. We're a study of beauty, integral aesthetics, elegance and trend.",False,4,2279,3166,2010-01-12 16:33:17,False,False
304358738,bot,LoneRune,33,163,HyRune Awang,Kota Kinabalu,,Never look for the past.. Just keep moving on.. Live with a smile..,False,1,1605,2437,2011-05-24 11:29:56,False,False
508309815,bot,accounthacked10,323,0,hacked account,,,this account has been hacked,False,5,10105,8033,2012-02-29 03:24:42,False,False
70828067,bot,hugoms86,163,230,Hugo Martins,"-15.776795,-47.934803",,O que não nos mata nos torna estranho.,False,2,3303,3595,2009-09-02 00:09:44,False,False
448692451,bot,ZolaPalazzo,5,4,zola palazzo,"redding, ca",,,False,0,1263,1792,2011-12-28 08:09:51,True,False
1637941022,human,ellenaugustss,18,22,Ellen Augustsson,,,,False,0,1766,1264,2013-08-01 13:02:05,False,False
189857251,human,fede1251,89,238,🌈 Fede 🌈,Zona sur,https://t.co/ynMl10WjqS,"Estudiante de historia, bostero y otaku //
No dejo ninguna discapacidad para el resto",False,1,34449,4692,2010-09-12 12:24:19,False,False
164136644,bot,dahyro,43,60,Dahyro Arias,Altagracia de Orituco,,,False,0,2401,3186,2010-07-08 03:42:41,True,False
1377407850,bot,laura_hamilton3,259,186,laura,Carrickfergus,,,False,3,3116,864,2013-04-24 16:22:14,True,False
3332902257,bot,winlifenow1,92,571,winlifenow,"Los Angeles, CA",https://t.co/eg04eVSGDT,I'm just Here to help inspire the world and help people to see and realize the value in their life so then they can respect the value in others life,False,3,2295,3242,2015-06-18 16:37:59,True,False
136134030,human,momoka0706,4,46,momoka様,Tokyo,,╮(╯▽╰)╭,False,0,1419,3462,2010-04-23 03:26:36,True,False
419051504,bot,Metromikeyz,101,386,Mike Leonard,"Las Vegas, NV",http://t.co/Ohurdqh0w9,,False,4,2088,2947,2011-11-22 22:04:33,True,False
597763814,bot,isakmicael,11,377,isakmicael,matozinhos,,,False,0,2442,3643,2012-06-02 21:35:32,False,False
1667080434,human,Sunax222,15,146,Thomas Machado,warwick,https://t.co/7DZW5z2Dxa,chillen all the time dont use this to much im a 21 year old male 5ft7,False,0,536,1720,2013-08-13 07:32:04,False,False
160103765,bot,Leonkid1,11,0,Leon,some where california L.a,http://t.co/YcIFuBKtB1,Im a guitarest and i like comdey people im single people o_o i not gay lol,False,1,2501,3612,2010-06-27 05:41:27,False,False
491311232,bot,ryacondo67,23,0,Ryan Condon,"Derby, KS",http://t.co/Q4PI0NRXsR,,False,0,2289,3248,2012-02-13 14:00:34,True,False
278758163,bot,SupeANovaKy,153,220,Sterling Archer,"New York, NY",https://t.co/wOcvrOvigb,The worlds most dangerous spy. I’m just here so I won’t get fined.,False,10,4342,10263,2011-04-07 22:38:59,False,False
3039599618,bot,smith_tian,12,21,smith.tian,China,,,False,1,1409,1992,2015-02-24 13:04:19,True,False
578578574,bot,gguillhermme,658,77,guilheme mallaquias,,,https://t.co/0dEjIs1LvE,False,0,3237,3041,2012-05-13 02:32:39,False,False
361953310,bot,crismhsmile,50,760,cristina,,,"Eso que tu criticas en mi y que llamas defecto,es lo que me hace  Unica.ღ",False,1,2188,3092,2011-08-25 16:15:25,False,False
437843192,bot,JordanHeredia1,85,90,d,"Jersey City, NJ",,new twitter jordanheredia22,False,3,2468,3549,2011-12-15 22:14:20,True,False
211898505,bot,JoaoVilarCunhal,13,40,João Vilar Cunhal,Lisboa/Portugal,http://t.co/qvLB8ATiQT,,False,1,2146,2999,2010-11-04 15:51:56,True,False
3926286134,bot,AoStarZ,12,39,Johnny,"Surrey, British Columbia",,Snapchat Limekidx instagram aostarz follow me #roadtoinfamous,False,1,2313,3200,2015-10-17 15:44:13,True,False
117296368,bot,naiararuth,63,353,Ruth Ferreira,Fortaleza-CE,,,False,2,2430,4309,2010-02-25 04:18:19,False,False
222154470,bot,JustCatchLove,530,980,Daniela Porras,Venezuela,,Aprendiendo a vivir de poquito a poquito. licenciada en Tecnología Médica. Venezolana. Amante de las novelas románticas.,False,7,2312,16944,2010-12-02 16:23:38,False,False
380680728,human,ProJonathanDorn,358,156,Jonathan Dorn,"Florida, USA",https://t.co/uYemJEGN6X,"#ProphetJonathanDorn End Time Prophetic Voice | Intercessor | Gospel Artist | Stream Daily Prayer on The Prayer Altar on Spotify, iheart radio, & more!",False,3,6208,10960,2011-09-27 01:51:26,False,False
334171213,bot,laritakr,15,156,LaRita Robinson,Indiana,,Liberal. 💙 Crazy cat lady. 🐈 Programmer. 🖥️ Seamstress.,False,5,2145,2794,2011-07-12 17:48:05,False,False
2875933195,bot,yanfeng0,14,0,yanfeng,People's Republic of China,,模型爱好者,False,0,1552,2267,2014-10-24 23:42:47,True,False
2720460161,bot,wangwentaotony,3,5,tony wentao,,,,False,1,1356,2075,2014-07-22 05:53:44,True,False
2266149716,bot,JontheSpruce,1,0,Johnny Spruce,,,"I've decided to drop football and pick up my  life long dream of weird twitter... ;|
No affiliation with Johnny Manziel",False,2,1661,2248,2013-12-28 16:45:50,True,False
